,id,address,region,village,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes
2175,3335114,yazhoushangbian2,3,yazhou,0,45.0,4.0,0.0,60.0,13.0,10.0,1,1,20.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,0.0,0.0,0.0,1.0
2176,3335117,yazhoushangbian2,3,yazhou,1,40.0,4.0,1.0,70.0,15.0,,0,0,50.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,0.2,1.0,0.0,,
2177,3335119,yazhouxiabian1,3,yazhou,0,53.0,5.0,1.0,95.0,10.0,25.0,0,1,0.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,0.0,,1.0
2178,3335121,yazhouxiabian1,3,yazhou,0,45.0,4.0,1.0,100.0,23.0,10.0,0,1,50.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,0.0,,1.0
2179,3335122,yazhouxiabian1,3,yazhou,1,56.0,3.0,2.0,100.0,9.0,,1,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.6,32.0,0.0,1.0,1.0,0.0,0.0
2180,3335123,yazhouxiabian1,3,yazhou,0,58.0,2.0,0.0,100.0,3.0,60.0,0,0,20.0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,0.0,0.0,,1.0
2181,3335124,yazhouxiabian1,3,yazhou,0,73.0,5.0,1.0,30.0,4.0,,1,1,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,,32.0,0.8,1.0,0.0,,
2182,3335125,yazhouxiabian1,3,yazhou,0,40.0,4.0,0.0,100.0,10.0,30.0,0,0,50.0,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0
2183,3335126,yazhouxiabian1,3,yazhou,0,41.0,5.0,2.0,100.0,15.0,,1,1,40.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.6,32.0,0.0,1.0,1.0,,0.0
2184,3335127,yazhouxiabian1,3,yazhou,1,40.0,4.0,3.0,50.0,7.699999809265137,30.0,1,0,40.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.8,32.0,0.0,1.0,1.0,,1.0
2185,3335128,yazhouxiabian1,3,yazhou,0,37.0,4.0,1.0,100.0,24.0,20.0,1,0,20.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.4,32.0,0.0,1.0,0.0,,1.0
2186,3335129,yazhouxiabian1,3,yazhou,0,34.0,4.0,1.0,100.0,17.0,40.0,1,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,0.0,,1.0
2187,3335132,yazhouxiabian1,3,yazhou,0,35.0,3.0,2.0,50.0,8.0,20.0,1,1,20.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.4,32.0,0.8,1.0,1.0,,1.0
2188,3335133,yazhouxiabian1,3,yazhou,0,40.0,4.0,2.0,100.0,29.0,15.0,1,1,50.0,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.6,32.0,0.0,1.0,1.0,,1.0
2189,3335134,yazhouxiabian1,3,yazhou,0,55.0,8.0,1.0,,10.0,15.0,0,1,40.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0
2190,3335135,yazhouxiabian1,3,yazhou,0,62.0,2.0,0.0,70.0,3.0,,0,0,50.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.2,32.0,0.0,0.0,0.0,,0.0
2191,3335137,yazhouxiabian1,3,yazhou,0,40.0,4.0,1.0,40.0,7.0,,0,1,20.0,0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.6,32.0,0.6,1.0,0.0,,0.0
2192,3335139,yazhouxiabian1,3,yazhou,1,70.0,2.0,0.0,100.0,2.200000047683716,5.0,0,0,30.0,1,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,1.0
2193,3335141,yazhouxiabian1,3,yazhou,1,74.0,4.0,1.0,100.0,2.0,10.0,1,1,0.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.6,32.0,0.8,1.0,0.0,,1.0
2194,3335143,yazhouxiabian1,3,yazhou,1,53.0,3.0,2.0,100.0,10.0,,0,0,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,1.0,0.0,0.0
2195,3335144,yazhouxiabian1,3,yazhou,0,55.0,6.0,1.0,80.0,14.0,30.0,1,1,40.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,32.0,0.0,1.0,0.0,,1.0
2196,3335145,yazhouxiabian1,3,yazhou,1,67.0,2.0,0.0,10.0,1.2999999523162842,,0,0,50.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,0.0,0.0,0.0,,
2197,3335146,yazhouxiabian1,3,yazhou,0,43.0,4.0,1.0,100.0,13.0,10.0,0,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.4,32.0,0.0,1.0,0.0,0.0,1.0
2198,3335148,yazhouxiabian1,3,yazhou,0,63.0,2.0,2.0,100.0,2.0,10.0,1,0,30.0,0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,0.0,1.0,1.0,,1.0
2199,3335149,yazhouxiabian1,3,yazhou,1,70.0,2.0,1.0,10.0,4.0,,1,1,20.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.8,32.0,0.8,1.0,0.0,,
2200,3335150,yazhouxiabian1,3,yazhou,0,62.0,2.0,1.0,60.0,10.0,,0,0,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.4,1.0,0.0,,
2201,3335153,yazhouxiabian1,3,yazhou,0,33.0,4.0,2.0,100.0,55.0,30.0,0,1,40.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.4,32.0,0.0,1.0,1.0,0.0,1.0
2202,3335154,yazhouxiabian1,3,yazhou,0,40.0,5.0,2.0,60.0,6.0,50.0,1,1,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,1.0,0.0,1.0
2203,3335156,yazhouxiabian1,3,yazhou,0,63.0,6.0,1.0,40.0,2.0,40.0,0,1,20.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,,1.0
2204,3335157,yazhouxiabian1,3,yazhou,0,44.0,4.0,2.0,80.0,10.0,20.0,1,1,30.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,32.0,0.0,1.0,1.0,,1.0
2205,3336009,xiaofangqudaobei,3,xiaofang,1,51.0,5.0,3.0,100.0,40.0,,0,1,0.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.8,34.0,0.0,1.0,1.0,,1.0
2206,3336014,xiaofangqudaobei,3,xiaofang,0,43.0,6.0,1.0,80.0,80.0,95.0,0,0,50.0,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.8,34.0,0.39999998,1.0,0.0,0.0,1.0
2207,3336017,xiaofangqudaobei,3,xiaofang,0,64.0,3.0,0.0,90.0,3.0,,0,1,40.0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.2,34.0,0.0,0.0,0.0,,0.0
2208,3336018,xiaofangqudaobei,3,xiaofang,0,52.0,2.0,1.0,70.0,18.0,20.0,0,0,50.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.6,1.0,0.0,0.0,1.0
2209,3336019,xiaofangqudaobei,3,xiaofang,1,50.0,5.0,0.0,100.0,8.0,1.0,1,1,20.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,31.0,1.0,0.0,0.0,0.0,1.0
2210,3336020,xiaofangqudaobei,3,xiaofang,0,50.0,5.0,2.0,100.0,20.0,20.0,0,1,30.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.2,34.0,1.0,1.0,1.0,,1.0
2211,3336021,xiaofangqudaobei,3,xiaofang,1,22.0,4.0,4.0,30.0,7.199999809265137,,1,1,20.0,0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.6,34.0,0.0,1.0,1.0,,
2212,3336022,xiaofangqudaobei,3,xiaofang,1,47.0,4.0,1.0,100.0,100.0,10.0,0,0,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.0,1.0,0.0,0.0,1.0
2213,3336023,xiaofangqudaobei,3,xiaofang,1,45.0,3.0,0.0,100.0,24.0,,1,1,40.0,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.2,31.0,0.0,0.0,0.0,,0.0
2214,3336024,xiaofangqudaobei,3,xiaofang,1,31.0,4.0,1.0,70.0,18.0,,1,1,50.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.4,34.0,0.0,1.0,0.0,,1.0
2215,3336027,xiaofangqudaobei,3,xiaofang,1,57.0,3.0,2.0,60.0,12.0,,1,0,20.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.4,34.0,0.19999999,1.0,1.0,0.0,0.0
2216,3336028,xiaofangqudaobei,3,xiaofang,1,83.0,1.0,0.0,10.0,1.0,,0,0,30.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.8,34.0,0.0,0.0,0.0,,
2217,3336030,xiaofangqudaobei,3,xiaofang,0,57.0,2.0,1.0,100.0,10.0,,1,0,20.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,,0.0
2218,3336031,xiaofangqudaobei,3,xiaofang,1,54.0,3.0,1.0,100.0,9.0,70.0,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,31.0,0.0,1.0,0.0,0.0,1.0
2219,3336033,xiaofangqudaobei,3,xiaofang,1,50.0,2.0,2.0,100.0,10.0,30.0,1,1,30.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,31.0,0.0,1.0,1.0,0.0,1.0
2220,3336034,xiaofangqudaobei,3,xiaofang,0,62.0,2.0,0.0,100.0,4.0,28.0,1,1,50.0,1,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,34.0,0.39999998,0.0,0.0,,1.0
2221,3336035,xiaofangqudaobei,3,xiaofang,1,40.0,4.0,2.0,90.0,8.0,20.0,0,1,10.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.2,34.0,0.39999998,1.0,1.0,,1.0
2222,3336037,xiaofangqudaobei,3,xiaofang,0,62.0,8.0,0.0,50.0,7.0,,0,0,30.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.2,34.0,0.0,0.0,0.0,,0.0
2223,3336055,xiaofangqudaonan,3,xiaofang,0,72.0,5.0,0.0,100.0,1.0,,0,1,20.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0
2224,3336056,xiaofangqudaonan,3,xiaofang,0,47.0,6.0,1.0,50.0,3.0,5.0,0,1,50.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.4,32.0,0.6,1.0,0.0,,1.0
2225,3336057,xiaofangqudaonan,3,xiaofang,0,36.0,4.0,1.0,100.0,20.0,50.0,0,1,0.0,0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.6,32.0,0.0,1.0,0.0,,1.0
2226,3336061,xiaofangqudaonan,3,xiaofang,0,78.0,6.0,0.0,100.0,1.0,30.0,0,0,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0
2227,3336063,xiaofangqudaonan,3,xiaofang,1,72.0,2.0,0.0,30.0,4.0,,1,1,20.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.8,32.0,0.8,0.0,0.0,,
2228,3336066,xiaofangqudaonan,3,xiaofang,0,52.0,3.0,0.0,100.0,10.0,30.0,0,0,30.0,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,1.0,0.0,0.0,1.0,1.0
2229,3336069,xiaofangqudaonan,3,xiaofang,1,44.0,7.0,1.0,100.0,40.0,60.0,1,1,20.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,0.0,,1.0
2230,3336071,xiaofangqudaonan,3,xiaofang,1,36.0,4.0,2.0,60.0,4.5,20.0,1,1,5.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,0.0,1.0,1.0,,1.0
2231,3336073,xiaofangqudaonan,3,xiaofang,1,38.0,4.0,2.0,80.0,18.0,,1,1,40.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.6,32.0,0.6,1.0,1.0,,
2232,3336076,xiaofangqudaonan,3,xiaofang,1,52.0,9.0,3.0,60.0,10.0,,0,0,50.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.8,32.0,0.0,1.0,1.0,,
2233,3336078,xiaofangqudaonan,3,xiaofang,0,37.0,5.0,2.0,15.0,3.299999952316284,,1,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.0,1.0,1.0,0.0,1.0
2234,3336080,xiaofangqudaonan,3,xiaofang,0,39.0,7.0,1.0,100.0,30.0,,1,1,30.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.0,1.0,0.0,1.0,1.0
2235,3336081,xiaofangqudaonan,3,xiaofang,0,44.0,4.0,1.0,100.0,40.0,,0,1,10.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.6,32.0,1.0,1.0,0.0,,
2236,3336087,xiaofangqudaonan,3,xiaofang,0,53.0,2.0,3.0,60.0,10.0,,0,0,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.4,1.0,1.0,,
2237,3336093,xiaofangqudaonan,3,xiaofang,0,55.0,4.0,3.0,100.0,13.0,,0,1,40.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.4,31.0,0.0,1.0,1.0,0.0,0.0
2238,3336100,xiaofangqudaonan,3,xiaofang,1,75.0,6.0,0.0,100.0,1.7000000476837158,20.0,1,0,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,31.0,0.0,0.0,0.0,1.0,1.0
2239,3336103,xiaofangqudaonan,3,xiaofang,0,44.0,4.0,0.0,20.0,3.5,,0,1,0.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.4,31.0,0.39999998,0.0,0.0,0.0,0.0
2240,3336108,xiaofangqudaonan,3,xiaofang,1,68.0,8.0,1.0,60.0,10.0,,0,0,30.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,0.0,,
2241,3336110,xiaofangqudaonan,3,xiaofang,0,74.0,2.0,1.0,10.0,3.0,,1,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,,31.0,0.8,1.0,0.0,,
2242,3336116,xiaofangqudaonan,3,xiaofang,0,41.0,4.0,1.0,90.0,10.0,10.0,0,1,50.0,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.4,32.0,0.6,1.0,0.0,,1.0
2243,3336118,xiaofangqudaonan,3,xiaofang,0,57.0,10.0,1.0,70.0,12.0,,1,1,40.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,,31.0,0.6,1.0,0.0,,
2244,3337002,chaxishangchaxi,3,chaxi,0,73.0,7.0,0.0,100.0,10.0,60.0,1,0,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0
2245,3337004,chaxishangchaxi,3,chaxi,0,40.0,6.0,1.0,100.0,27.0,50.0,0,1,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.4,31.0,0.0,1.0,0.0,0.0,1.0
2246,3337011,chaxishangchaxi,3,chaxi,0,53.0,5.0,3.0,100.0,11.0,30.0,0,0,30.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,1.0,1.0,,1.0
2247,3337014,chaxishangchaxi,3,chaxi,0,51.0,4.0,2.0,60.0,12.800000190734863,40.0,1,1,30.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,0.0,1.0,1.0,0.0,1.0
2248,3337015,chaxishangchaxi,3,chaxi,0,53.0,4.0,0.0,80.0,20.0,40.0,1,0,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.0,0.0,0.0,0.0,1.0
2249,3337016,chaxishangchaxi,3,chaxi,1,76.0,3.0,1.0,100.0,1.0,60.0,1,1,60.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.4,31.0,0.0,1.0,0.0,0.0,1.0
2250,3337018,chaxishangchaxi,3,chaxi,1,53.0,4.0,1.0,40.0,5.599999904632568,20.0,0,0,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,1.0
2251,3337020,chaxishangchaxi,3,chaxi,0,45.0,6.0,1.0,100.0,3.0,40.0,1,0,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.4,31.0,0.0,1.0,0.0,0.0,1.0
2252,3337084,chaxixiachaxi2,3,chaxi,0,45.0,4.0,2.0,70.0,15.0,,0,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,31.0,0.2,1.0,1.0,,
2253,3337087,chaxixiachaxi2,3,chaxi,0,57.0,1.0,0.0,100.0,2.0,,0,1,0.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,,31.0,0.0,0.0,0.0,0.0,0.0
2254,3337094,chaxixiachaxi2,3,chaxi,1,64.0,3.0,0.0,100.0,5.0,20.0,0,0,50.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.0,0.0,0.0,0.0,1.0
2255,3337099,chaxixiachaxi2,3,chaxi,1,36.0,5.0,0.0,100.0,16.0,50.0,0,1,40.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.19999999,0.0,0.0,1.0,1.0
2256,3337114,chaxixiachaxi2,3,chaxi,1,57.0,7.0,1.0,30.0,9.0,30.0,1,1,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.39999998,1.0,0.0,0.0,1.0
2257,3337121,chaxixiachaxi2,3,chaxi,1,65.0,6.0,1.0,60.0,7.0,70.0,1,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.0,1.0,0.0,1.0,1.0
2258,3337128,chaxixiachaxi2,3,chaxi,1,63.0,10.0,2.0,100.0,8.0,20.0,0,1,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,31.0,0.19999999,1.0,1.0,1.0,1.0
2259,3337130,chaxixiachaxi2,3,chaxi,0,41.0,4.0,0.0,100.0,7.0,20.0,0,1,20.0,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.2,31.0,0.0,0.0,0.0,0.0,1.0
2260,3338003,jinggangbeilongjingtou,3,jinggang,0,52.0,5.0,2.0,30.0,10.0,0.0,0,0,10.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,37.0,0.0,1.0,1.0,0.0,0.0
2261,3338005,jinggangbeilongjingtou,3,jinggang,1,58.0,9.0,1.0,20.0,10.0,100.0,0,1,50.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.2,37.0,0.0,1.0,0.0,,1.0
2262,3338006,jinggangbeilongjingtou,3,jinggang,0,53.0,6.0,3.0,30.0,1.840000033378601,,0,0,50.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.6,37.0,0.0,1.0,1.0,,0.0
2263,3338008,jinggangbeilongjingtou,3,jinggang,0,63.0,11.0,1.0,100.0,2.0,10.0,1,1,30.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.8,37.0,0.0,1.0,0.0,,1.0
2264,3338009,jinggangbeilongjingtou,3,jinggang,0,67.0,4.0,1.0,60.0,10.0,,0,0,30.0,1,0.0,0,0.0,1.0,0.0,0.0,1.0,,37.0,0.2,1.0,0.0,,
2265,3338014,jinggangbeilongjingtou,3,jinggang,0,47.0,4.0,3.0,15.0,2.380000114440918,,0,1,20.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.4,37.0,0.39999998,1.0,1.0,,0.0
2266,3338015,jinggangbeilongjingtou,3,jinggang,1,37.0,6.0,0.0,70.0,7.0,40.0,0,0,30.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0
2267,3338016,jinggangbeilongjingtou,3,jinggang,0,39.0,6.0,1.0,50.0,20.0,20.0,0,1,40.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.4,37.0,0.0,1.0,0.0,,1.0
2268,3338017,jinggangbeilongjingtou,3,jinggang,0,54.0,4.0,2.0,40.0,22.0,,1,1,50.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,1.1920929e-08,37.0,0.39999998,1.0,1.0,,1.0
2269,3338018,jinggangbeilongjingtou,3,jinggang,1,42.0,5.0,2.0,80.0,18.0,,1,1,20.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.8,37.0,0.8,1.0,1.0,,
2270,3338021,jinggangbeilongjingtou,3,jinggang,0,58.0,4.0,0.0,45.0,4.0,,0,0,30.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
2271,3338022,jinggangbeilongjingtou,3,jinggang,0,58.0,11.0,1.0,100.0,30.0,,0,1,20.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.2,37.0,0.0,1.0,0.0,,1.0
2272,3338023,jinggangbeilongjingtou,3,jinggang,0,60.0,4.0,0.0,100.0,14.0,50.0,0,0,50.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.4,37.0,0.0,0.0,0.0,,1.0
2273,3338025,jinggangbeilongjingtou,3,jinggang,0,70.0,3.0,0.0,100.0,4.0,30.0,1,0,40.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,,1.0
2274,3338027,jinggangbeilongjingtou,3,jinggang,0,52.0,4.0,1.0,30.0,2.799999952316284,,0,0,10.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,37.0,0.0,1.0,0.0,,0.0
2275,3338028,jinggangbeilongjingtou,3,jinggang,0,60.0,3.0,2.0,100.0,2.0,,0,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.4,37.0,0.0,1.0,1.0,0.0,0.0
2276,3338029,jinggangbeilongjingtou,3,jinggang,1,50.0,5.0,2.0,15.0,1.0,,0,0,30.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.8,37.0,0.0,1.0,1.0,,0.0
2277,3338031,jinggangbeilongjingtou,3,jinggang,0,57.0,3.0,1.0,100.0,6.0,10.0,0,1,20.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.8,37.0,0.0,1.0,0.0,,1.0
2278,3338033,jinggangbeilongjingtou,3,jinggang,0,42.0,5.0,2.0,60.0,6.699999809265137,,1,1,3.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.6,37.0,0.0,1.0,1.0,,0.0
2279,3338034,jinggangbeilongjingtou,3,jinggang,0,55.0,4.0,1.0,100.0,11.0,50.0,0,1,40.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0
2280,3338036,jinggangbeilongjingtou,3,jinggang,0,49.0,6.0,2.0,20.0,5.0,,0,0,0.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.4,37.0,0.0,1.0,1.0,,0.0
2281,3338040,jinggangbeilongjingtou,3,jinggang,1,60.0,4.0,4.0,70.0,12.0,,1,1,20.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.6,37.0,0.8,1.0,1.0,,
2282,3338041,jinggangbeilongjingtou,3,jinggang,0,60.0,6.0,0.0,100.0,40.0,,1,1,0.0,0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,37.0,0.19999999,0.0,0.0,,1.0
2283,3338042,jinggangbeilongjingtou,3,jinggang,1,66.0,7.0,1.0,70.0,12.0,,1,1,20.0,1,1.0,0,1.0,1.0,1.0,0.0,0.0,0.8,37.0,0.8,1.0,0.0,,
2284,3338043,jinggangbeilongjingtou,3,jinggang,0,34.0,5.0,1.0,20.0,4.0,,0,0,0.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.4,37.0,0.0,1.0,0.0,,0.0
2285,3338044,jinggangbeilongjingtou,3,jinggang,0,59.0,8.0,1.0,10.0,8.0,,1,1,40.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,,37.0,0.6,1.0,0.0,,
2286,3338046,jinggangbeilongjingtou,3,jinggang,0,42.0,5.0,2.0,100.0,40.0,30.0,0,0,50.0,1,1.0,0,1.0,1.0,1.0,0.0,0.0,0.4,37.0,0.0,1.0,1.0,,1.0
2287,3338048,jinggangbeilongjingtou,3,jinggang,0,49.0,3.0,1.0,100.0,10.0,,0,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.4,37.0,0.0,1.0,0.0,0.0,0.0
2288,3338051,jinggangsanggang,3,jinggang,1,41.0,3.0,1.0,70.0,5.0,30.0,0,0,30.0,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,0.0,,1.0
2289,3338053,jinggangsanggang,3,jinggang,1,48.0,4.0,1.0,50.0,10.0,50.0,0,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,32.0,0.0,1.0,0.0,0.0,1.0
2290,3338054,jinggangsanggang,3,jinggang,1,64.0,7.0,1.0,20.0,2.0,50.0,1,1,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,33.0,0.19999999,1.0,0.0,,1.0
2291,3338056,jinggangsanggang,3,jinggang,1,60.0,6.0,0.0,60.0,2.0,50.0,1,1,40.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.2,33.0,0.0,0.0,0.0,,1.0
2292,3338057,jinggangsanggang,3,jinggang,0,51.0,6.0,3.0,60.0,20.0,,1,1,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.4,33.0,0.6,1.0,1.0,,1.0
2293,3338058,jinggangsanggang,3,jinggang,1,74.0,5.0,1.0,30.0,1.7000000476837158,,1,0,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,32.0,0.0,1.0,0.0,1.0,0.0
2294,3338059,jinggangsanggang,3,jinggang,1,40.0,11.0,2.0,90.0,20.0,,1,1,30.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.8,33.0,0.39999998,1.0,1.0,0.0,0.0
2295,3338060,jinggangsanggang,3,jinggang,1,44.0,5.0,2.0,100.0,25.0,50.0,1,1,20.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.8,33.0,0.39999998,1.0,1.0,,1.0
2296,3338061,jinggangsanggang,3,jinggang,0,53.0,5.0,1.0,100.0,10.0,50.0,0,1,50.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,33.0,0.0,1.0,0.0,,1.0
2297,3338062,jinggangsanggang,3,jinggang,0,73.0,2.0,0.0,100.0,1.7000000476837158,30.0,0,1,40.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.4,32.0,0.0,0.0,0.0,,1.0
